,thread_name,username,post_content,posted_at
686,CONEZION @ IOI RESORT CITY ,investor01,500-510k ok la..if 570K+ not ok for 750sft..Puteri Palma subsale is going for RM 750k+ for 1500sft..and im talking about the relatively new and nice low rise units with only 2 units per floor...The older phases for puteri palma is much cheaper.,O
687,CONEZION @ IOI RESORT CITY ,dreamer2020,u r right toorm750k+ for 1500sft really good buy,O
688,CONEZION @ IOI RESORT CITY ,investor01,"yea lor..IOI should recognize the current market sentiment, alot of developers are offering much better deals at lower prices..Plus this area at the moment has only got the mall..no offices, no public transport etc..why price it so high?Hopefully they are offering a rally good deal..otherwise..no for me :-)",O
689,CONEZION @ IOI RESORT CITY ,MrHunter,"Based on the pricing of Le Pavilion by IOI, perhaps they may price it nett at reasonable price too. For those want to stay near to big mall. This could be the one. Palma puteri ..still value for money.",O
690,CONEZION @ IOI RESORT CITY ,chicargo,http://www.theedgeproperty.com.my/content/...t-office-towers,O
691,CONEZION @ IOI RESORT CITY ,Mr.JJchampian,"saw news: buy now , pay later ? any idea?",O
692,CONEZION @ IOI RESORT CITY ,BRE,Should be their deferred payment scheme ie 30% of can be spread into 3-4 instalments of 6 month interval?,O
693,CONEZION @ IOI RESORT CITY ,brensek,,O
694,CONEZION @ IOI RESORT CITY ,alvis5913,Expensive is it?,O
695,CONEZION @ IOI RESORT CITY ,Mr.JJchampian,i saw the bunting hang on puchong also,N
696,CONEZION @ IOI RESORT CITY ,3ton,Still not launching arr.. Any news on sqft price. package.,N
697,CONEZION @ IOI RESORT CITY ,kobealex,The show units and new sales office for conezion is already open with new banners seen around IOI City Mall. The launch should be coming very soon.There are discount vouchers available now but limited to only 100 units. Can enjoy additional discounts on top of launch package and priority booking before launch.,N
698,CONEZION @ IOI RESORT CITY ,propertybbb,Based on propcafe latest review... wah 780sf 2 bedrooms ll be below 500k and from ard 450k. Biggest size near 500psf only. Would be it be bbb? Can book already right?http://propcafe.net/conezion-ioi-resort-city-ioi-properties/,N
699,CONEZION @ IOI RESORT CITY ,investor01,"Looks ok, especially for these hard times the developers cant charge too high as well.Current improvement proposal is for IOI to consider installing an additional security barrier in the lift that only allows the resident to access their floor.. surprise they are not providing as most new condos have that, the system is really not that expensive but it is so useful.As there are many units in a block, hundreds/thousands of residents can potentially access to your unit without any restriction. This is quite bad in terms of safety. With the security system installed in the lift, only residents staying in your floor will have access.Really hope IOI considers this..",N
700,CONEZION @ IOI RESORT CITY ,kochin,i meant masterplan for conezion only and not the entire thing.eg. how many blocks and their position. is shop below SA or separated. etc.,D
701,CONEZION @ IOI RESORT CITY ,chicargo,"Floor plan is also up on the website, number of bathrooms look good",D
702,CONEZION @ IOI RESORT CITY ,chicargo,d,J
703,CONEZION @ IOI RESORT CITY ,PeriPeri2014,Preview +booking on 3rd week of oct,S
704,CONEZION @ IOI RESORT CITY ,investor01,"i was looking forward to this property, however just checked that the price is RM 600,000 for 750sft!! Thats super expensive. The location is still putrajaya, they just a have a mall there..For that pricing, if put just 10- 15% more can get a nice condo at around KLCC area which has more malls, offices, restaurants and transport connectivity..So unless they are planning on giving a good 20% rebate...i would classify this as overpriced..Too bad..",O
705,CONEZION @ IOI RESORT CITY ,dreamer2020,after discount 500k+ still ok laimpossible they sell under 500k in tis area,O
706,CONEZION @ IOI RESORT CITY ,investor01,500-510k ok la..if 570K+ not ok for 750sft..Puteri Palma subsale is going for RM 750k+ for 1500sft..and im talking about the relatively new and nice low rise units with only 2 units per floor...The older phases for puteri palma is much cheaper.,O
707,CONEZION @ IOI RESORT CITY ,dreamer2020,u r right toorm750k+ for 1500sft really good buy,O
708,CONEZION @ IOI RESORT CITY ,investor01,"yea lor..IOI should recognize the current market sentiment, alot of developers are offering much better deals at lower prices..Plus this area at the moment has only got the mall..no offices, no public transport etc..why price it so high?Hopefully they are offering a rally good deal..otherwise..no for me :-)",O
709,CONEZION @ IOI RESORT CITY ,MrHunter,"Based on the pricing of Le Pavilion by IOI, perhaps they may price it nett at reasonable price too. For those want to stay near to big mall. This could be the one. Palma puteri ..still value for money.",O
710,CONEZION @ IOI RESORT CITY ,chicargo,http://www.theedgeproperty.com.my/content/...t-office-towers,O
711,CONEZION @ IOI RESORT CITY ,Mr.JJchampian,"saw news: buy now , pay later ? any idea?",O
712,CONEZION @ IOI RESORT CITY ,BRE,Should be their deferred payment scheme ie 30% of can be spread into 3-4 instalments of 6 month interval?,O
713,CONEZION @ IOI RESORT CITY ,brensek,,O
714,CONEZION @ IOI RESORT CITY ,alvis5913,Expensive is it?,N
715,CONEZION @ IOI RESORT CITY ,Mr.JJchampian,i saw the bunting hang on puchong also,N
716,CONEZION @ IOI RESORT CITY ,3ton,Still not launching arr.. Any news on sqft price. package.,N
717,CONEZION @ IOI RESORT CITY ,kobealex,The show units and new sales office for conezion is already open with new banners seen around IOI City Mall. The launch should be coming very soon.There are discount vouchers available now but limited to only 100 units. Can enjoy additional discounts on top of launch package and priority booking before launch.,N
718,CONEZION @ IOI RESORT CITY ,propertybbb,Based on propcafe latest review... wah 780sf 2 bedrooms ll be below 500k and from ard 450k. Biggest size near 500psf only. Would be it be bbb? Can book already right?http://propcafe.net/conezion-ioi-resort-city-ioi-properties/,N
719,CONEZION @ IOI RESORT CITY ,investor01,"Looks ok, especially for these hard times the developers cant charge too high as well.Current improvement proposal is for IOI to consider installing an additional security barrier in the lift that only allows the resident to access their floor.. surprise they are not providing as most new condos have that, the system is really not that expensive but it is so useful.As there are many units in a block, hundreds/thousands of residents can potentially access to your unit without any restriction. This is quite bad in terms of safety. With the security system installed in the lift, only residents staying in your floor will have access.Really hope IOI considers this..",D
720,CONEZION @ IOI RESORT CITY ,kochin,i meant masterplan for conezion only and not the entire thing.eg. how many blocks and their position. is shop below SA or separated. etc.,D
721,CONEZION @ IOI RESORT CITY ,chicargo,"Floor plan is also up on the website, number of bathrooms look good",J
722,CONEZION @ IOI RESORT CITY ,chicargo,d,S
723,CONEZION @ IOI RESORT CITY ,PeriPeri2014,Preview +booking on 3rd week of oct,O
724,CONEZION @ IOI RESORT CITY ,investor01,"i was looking forward to this property, however just checked that the price is RM 600,000 for 750sft!! Thats super expensive. The location is still putrajaya, they just a have a mall there..For that pricing, if put just 10- 15% more can get a nice condo at around KLCC area which has more malls, offices, restaurants and transport connectivity..So unless they are planning on giving a good 20% rebate...i would classify this as overpriced..Too bad..",O
725,CONEZION @ IOI RESORT CITY ,dreamer2020,after discount 500k+ still ok laimpossible they sell under 500k in tis area,O
726,CONEZION @ IOI RESORT CITY ,investor01,500-510k ok la..if 570K+ not ok for 750sft..Puteri Palma subsale is going for RM 750k+ for 1500sft..and im talking about the relatively new and nice low rise units with only 2 units per floor...The older phases for puteri palma is much cheaper.,O
727,CONEZION @ IOI RESORT CITY ,dreamer2020,u r right toorm750k+ for 1500sft really good buy,O
728,CONEZION @ IOI RESORT CITY ,investor01,"yea lor..IOI should recognize the current market sentiment, alot of developers are offering much better deals at lower prices..Plus this area at the moment has only got the mall..no offices, no public transport etc..why price it so high?Hopefully they are offering a rally good deal..otherwise..no for me :-)",O
729,CONEZION @ IOI RESORT CITY ,MrHunter,"Based on the pricing of Le Pavilion by IOI, perhaps they may price it nett at reasonable price too. For those want to stay near to big mall. This could be the one. Palma puteri ..still value for money.",O
730,CONEZION @ IOI RESORT CITY ,chicargo,http://www.theedgeproperty.com.my/content/...t-office-towers,O
731,CONEZION @ IOI RESORT CITY ,Mr.JJchampian,"saw news: buy now , pay later ? any idea?",O
732,CONEZION @ IOI RESORT CITY ,BRE,Should be their deferred payment scheme ie 30% of can be spread into 3-4 instalments of 6 month interval?,O
733,CONEZION @ IOI RESORT CITY ,brensek,,N
734,CONEZION @ IOI RESORT CITY ,alvis5913,Expensive is it?,N
735,CONEZION @ IOI RESORT CITY ,Mr.JJchampian,i saw the bunting hang on puchong also,N
736,CONEZION @ IOI RESORT CITY ,3ton,Still not launching arr.. Any news on sqft price. package.,N
737,CONEZION @ IOI RESORT CITY ,kobealex,The show units and new sales office for conezion is already open with new banners seen around IOI City Mall. The launch should be coming very soon.There are discount vouchers available now but limited to only 100 units. Can enjoy additional discounts on top of launch package and priority booking before launch.,N
738,CONEZION @ IOI RESORT CITY ,propertybbb,Based on propcafe latest review... wah 780sf 2 bedrooms ll be below 500k and from ard 450k. Biggest size near 500psf only. Would be it be bbb? Can book already right?http://propcafe.net/conezion-ioi-resort-city-ioi-properties/,D
739,CONEZION @ IOI RESORT CITY ,investor01,"Looks ok, especially for these hard times the developers cant charge too high as well.Current improvement proposal is for IOI to consider installing an additional security barrier in the lift that only allows the resident to access their floor.. surprise they are not providing as most new condos have that, the system is really not that expensive but it is so useful.As there are many units in a block, hundreds/thousands of residents can potentially access to your unit without any restriction. This is quite bad in terms of safety. With the security system installed in the lift, only residents staying in your floor will have access.Really hope IOI considers this..",D
740,CONEZION @ IOI RESORT CITY ,kochin,i meant masterplan for conezion only and not the entire thing.eg. how many blocks and their position. is shop below SA or separated. etc.,J
741,CONEZION @ IOI RESORT CITY ,chicargo,"Floor plan is also up on the website, number of bathrooms look good",S
742,CONEZION @ IOI RESORT CITY ,chicargo,d,O
743,CONEZION @ IOI RESORT CITY ,PeriPeri2014,Preview +booking on 3rd week of oct,O
744,CONEZION @ IOI RESORT CITY ,investor01,"i was looking forward to this property, however just checked that the price is RM 600,000 for 750sft!! Thats super expensive. The location is still putrajaya, they just a have a mall there..For that pricing, if put just 10- 15% more can get a nice condo at around KLCC area which has more malls, offices, restaurants and transport connectivity..So unless they are planning on giving a good 20% rebate...i would classify this as overpriced..Too bad..",O
745,CONEZION @ IOI RESORT CITY ,dreamer2020,after discount 500k+ still ok laimpossible they sell under 500k in tis area,O
746,CONEZION @ IOI RESORT CITY ,investor01,500-510k ok la..if 570K+ not ok for 750sft..Puteri Palma subsale is going for RM 750k+ for 1500sft..and im talking about the relatively new and nice low rise units with only 2 units per floor...The older phases for puteri palma is much cheaper.,O
747,CONEZION @ IOI RESORT CITY ,dreamer2020,u r right toorm750k+ for 1500sft really good buy,O
748,CONEZION @ IOI RESORT CITY ,investor01,"yea lor..IOI should recognize the current market sentiment, alot of developers are offering much better deals at lower prices..Plus this area at the moment has only got the mall..no offices, no public transport etc..why price it so high?Hopefully they are offering a rally good deal..otherwise..no for me :-)",O
749,CONEZION @ IOI RESORT CITY ,MrHunter,"Based on the pricing of Le Pavilion by IOI, perhaps they may price it nett at reasonable price too. For those want to stay near to big mall. This could be the one. Palma puteri ..still value for money.",O
750,CONEZION @ IOI RESORT CITY ,chicargo,http://www.theedgeproperty.com.my/content/...t-office-towers,O
751,CONEZION @ IOI RESORT CITY ,Mr.JJchampian,"saw news: buy now , pay later ? any idea?",O
752,CONEZION @ IOI RESORT CITY ,BRE,Should be their deferred payment scheme ie 30% of can be spread into 3-4 instalments of 6 month interval?,N
753,CONEZION @ IOI RESORT CITY ,brensek,,N
754,CONEZION @ IOI RESORT CITY ,alvis5913,Expensive is it?,N
755,CONEZION @ IOI RESORT CITY ,Mr.JJchampian,i saw the bunting hang on puchong also,N
756,CONEZION @ IOI RESORT CITY ,3ton,Still not launching arr.. Any news on sqft price. package.,N
757,CONEZION @ IOI RESORT CITY ,kobealex,The show units and new sales office for conezion is already open with new banners seen around IOI City Mall. The launch should be coming very soon.There are discount vouchers available now but limited to only 100 units. Can enjoy additional discounts on top of launch package and priority booking before launch.,D
758,CONEZION @ IOI RESORT CITY ,propertybbb,Based on propcafe latest review... wah 780sf 2 bedrooms ll be below 500k and from ard 450k. Biggest size near 500psf only. Would be it be bbb? Can book already right?http://propcafe.net/conezion-ioi-resort-city-ioi-properties/,D
759,CONEZION @ IOI RESORT CITY ,investor01,"Looks ok, especially for these hard times the developers cant charge too high as well.Current improvement proposal is for IOI to consider installing an additional security barrier in the lift that only allows the resident to access their floor.. surprise they are not providing as most new condos have that, the system is really not that expensive but it is so useful.As there are many units in a block, hundreds/thousands of residents can potentially access to your unit without any restriction. This is quite bad in terms of safety. With the security system installed in the lift, only residents staying in your floor will have access.Really hope IOI considers this..",J
760,CONEZION @ IOI RESORT CITY ,kochin,i meant masterplan for conezion only and not the entire thing.eg. how many blocks and their position. is shop below SA or separated. etc.,S
761,CONEZION @ IOI RESORT CITY ,chicargo,"Floor plan is also up on the website, number of bathrooms look good",O
762,CONEZION @ IOI RESORT CITY ,chicargo,d,O
763,CONEZION @ IOI RESORT CITY ,PeriPeri2014,Preview +booking on 3rd week of oct,O
764,CONEZION @ IOI RESORT CITY ,investor01,"i was looking forward to this property, however just checked that the price is RM 600,000 for 750sft!! Thats super expensive. The location is still putrajaya, they just a have a mall there..For that pricing, if put just 10- 15% more can get a nice condo at around KLCC area which has more malls, offices, restaurants and transport connectivity..So unless they are planning on giving a good 20% rebate...i would classify this as overpriced..Too bad..",O
765,CONEZION @ IOI RESORT CITY ,dreamer2020,after discount 500k+ still ok laimpossible they sell under 500k in tis area,O
766,CONEZION @ IOI RESORT CITY ,investor01,500-510k ok la..if 570K+ not ok for 750sft..Puteri Palma subsale is going for RM 750k+ for 1500sft..and im talking about the relatively new and nice low rise units with only 2 units per floor...The older phases for puteri palma is much cheaper.,O
767,CONEZION @ IOI RESORT CITY ,dreamer2020,u r right toorm750k+ for 1500sft really good buy,O
768,CONEZION @ IOI RESORT CITY ,investor01,"yea lor..IOI should recognize the current market sentiment, alot of developers are offering much better deals at lower prices..Plus this area at the moment has only got the mall..no offices, no public transport etc..why price it so high?Hopefully they are offering a rally good deal..otherwise..no for me :-)",O
769,CONEZION @ IOI RESORT CITY ,MrHunter,"Based on the pricing of Le Pavilion by IOI, perhaps they may price it nett at reasonable price too. For those want to stay near to big mall. This could be the one. Palma puteri ..still value for money.",O
770,CONEZION @ IOI RESORT CITY ,chicargo,http://www.theedgeproperty.com.my/content/...t-office-towers,O
771,CONEZION @ IOI RESORT CITY ,Mr.JJchampian,"saw news: buy now , pay later ? any idea?",N
772,CONEZION @ IOI RESORT CITY ,BRE,Should be their deferred payment scheme ie 30% of can be spread into 3-4 instalments of 6 month interval?,N
773,CONEZION @ IOI RESORT CITY ,brensek,,N
774,CONEZION @ IOI RESORT CITY ,alvis5913,Expensive is it?,N
775,CONEZION @ IOI RESORT CITY ,Mr.JJchampian,i saw the bunting hang on puchong also,N
776,CONEZION @ IOI RESORT CITY ,3ton,Still not launching arr.. Any news on sqft price. package.,D
777,CONEZION @ IOI RESORT CITY ,kobealex,The show units and new sales office for conezion is already open with new banners seen around IOI City Mall. The launch should be coming very soon.There are discount vouchers available now but limited to only 100 units. Can enjoy additional discounts on top of launch package and priority booking before launch.,D
778,CONEZION @ IOI RESORT CITY ,propertybbb,Based on propcafe latest review... wah 780sf 2 bedrooms ll be below 500k and from ard 450k. Biggest size near 500psf only. Would be it be bbb? Can book already right?http://propcafe.net/conezion-ioi-resort-city-ioi-properties/,J
779,CONEZION @ IOI RESORT CITY ,investor01,"Looks ok, especially for these hard times the developers cant charge too high as well.Current improvement proposal is for IOI to consider installing an additional security barrier in the lift that only allows the resident to access their floor.. surprise they are not providing as most new condos have that, the system is really not that expensive but it is so useful.As there are many units in a block, hundreds/thousands of residents can potentially access to your unit without any restriction. This is quite bad in terms of safety. With the security system installed in the lift, only residents staying in your floor will have access.Really hope IOI considers this..",S
780,CONEZION @ IOI RESORT CITY ,kochin,i meant masterplan for conezion only and not the entire thing.eg. how many blocks and their position. is shop below SA or separated. etc.,O
781,CONEZION @ IOI RESORT CITY ,chicargo,"Floor plan is also up on the website, number of bathrooms look good",O
782,CONEZION @ IOI RESORT CITY ,chicargo,d,O
783,CONEZION @ IOI RESORT CITY ,PeriPeri2014,Preview +booking on 3rd week of oct,O
784,CONEZION @ IOI RESORT CITY ,investor01,"i was looking forward to this property, however just checked that the price is RM 600,000 for 750sft!! Thats super expensive. The location is still putrajaya, they just a have a mall there..For that pricing, if put just 10- 15% more can get a nice condo at around KLCC area which has more malls, offices, restaurants and transport connectivity..So unless they are planning on giving a good 20% rebate...i would classify this as overpriced..Too bad..",O
785,CONEZION @ IOI RESORT CITY ,dreamer2020,after discount 500k+ still ok laimpossible they sell under 500k in tis area,O
786,CONEZION @ IOI RESORT CITY ,investor01,500-510k ok la..if 570K+ not ok for 750sft..Puteri Palma subsale is going for RM 750k+ for 1500sft..and im talking about the relatively new and nice low rise units with only 2 units per floor...The older phases for puteri palma is much cheaper.,O
787,CONEZION @ IOI RESORT CITY ,dreamer2020,u r right toorm750k+ for 1500sft really good buy,O
788,CONEZION @ IOI RESORT CITY ,investor01,"yea lor..IOI should recognize the current market sentiment, alot of developers are offering much better deals at lower prices..Plus this area at the moment has only got the mall..no offices, no public transport etc..why price it so high?Hopefully they are offering a rally good deal..otherwise..no for me :-)",O
789,CONEZION @ IOI RESORT CITY ,MrHunter,"Based on the pricing of Le Pavilion by IOI, perhaps they may price it nett at reasonable price too. For those want to stay near to big mall. This could be the one. Palma puteri ..still value for money.",O
790,CONEZION @ IOI RESORT CITY ,chicargo,http://www.theedgeproperty.com.my/content/...t-office-towers,N
791,CONEZION @ IOI RESORT CITY ,Mr.JJchampian,"saw news: buy now , pay later ? any idea?",N
792,CONEZION @ IOI RESORT CITY ,BRE,Should be their deferred payment scheme ie 30% of can be spread into 3-4 instalments of 6 month interval?,N
793,CONEZION @ IOI RESORT CITY ,brensek,,N
794,CONEZION @ IOI RESORT CITY ,alvis5913,Expensive is it?,N
795,CONEZION @ IOI RESORT CITY ,Mr.JJchampian,i saw the bunting hang on puchong also,D
796,CONEZION @ IOI RESORT CITY ,3ton,Still not launching arr.. Any news on sqft price. package.,D
797,CONEZION @ IOI RESORT CITY ,kobealex,The show units and new sales office for conezion is already open with new banners seen around IOI City Mall. The launch should be coming very soon.There are discount vouchers available now but limited to only 100 units. Can enjoy additional discounts on top of launch package and priority booking before launch.,J
798,CONEZION @ IOI RESORT CITY ,propertybbb,Based on propcafe latest review... wah 780sf 2 bedrooms ll be below 500k and from ard 450k. Biggest size near 500psf only. Would be it be bbb? Can book already right?http://propcafe.net/conezion-ioi-resort-city-ioi-properties/,S
799,CONEZION @ IOI RESORT CITY ,investor01,"Looks ok, especially for these hard times the developers cant charge too high as well.Current improvement proposal is for IOI to consider installing an additional security barrier in the lift that only allows the resident to access their floor.. surprise they are not providing as most new condos have that, the system is really not that expensive but it is so useful.As there are many units in a block, hundreds/thousands of residents can potentially access to your unit without any restriction. This is quite bad in terms of safety. With the security system installed in the lift, only residents staying in your floor will have access.Really hope IOI considers this..",O
800,CONEZION @ IOI RESORT CITY ,kochin,i meant masterplan for conezion only and not the entire thing.eg. how many blocks and their position. is shop below SA or separated. etc.,O
801,CONEZION @ IOI RESORT CITY ,chicargo,"Floor plan is also up on the website, number of bathrooms look good",O
802,CONEZION @ IOI RESORT CITY ,chicargo,d,O
803,CONEZION @ IOI RESORT CITY ,PeriPeri2014,Preview +booking on 3rd week of oct,O
804,CONEZION @ IOI RESORT CITY ,investor01,"i was looking forward to this property, however just checked that the price is RM 600,000 for 750sft!! Thats super expensive. The location is still putrajaya, they just a have a mall there..For that pricing, if put just 10- 15% more can get a nice condo at around KLCC area which has more malls, offices, restaurants and transport connectivity..So unless they are planning on giving a good 20% rebate...i would classify this as overpriced..Too bad..",O
805,CONEZION @ IOI RESORT CITY ,dreamer2020,after discount 500k+ still ok laimpossible they sell under 500k in tis area,O
806,CONEZION @ IOI RESORT CITY ,investor01,500-510k ok la..if 570K+ not ok for 750sft..Puteri Palma subsale is going for RM 750k+ for 1500sft..and im talking about the relatively new and nice low rise units with only 2 units per floor...The older phases for puteri palma is much cheaper.,O
807,CONEZION @ IOI RESORT CITY ,dreamer2020,u r right toorm750k+ for 1500sft really good buy,O
808,CONEZION @ IOI RESORT CITY ,investor01,"yea lor..IOI should recognize the current market sentiment, alot of developers are offering much better deals at lower prices..Plus this area at the moment has only got the mall..no offices, no public transport etc..why price it so high?Hopefully they are offering a rally good deal..otherwise..no for me :-)",O
809,CONEZION @ IOI RESORT CITY ,MrHunter,"Based on the pricing of Le Pavilion by IOI, perhaps they may price it nett at reasonable price too. For those want to stay near to big mall. This could be the one. Palma puteri ..still value for money.",N
810,CONEZION @ IOI RESORT CITY ,chicargo,http://www.theedgeproperty.com.my/content/...t-office-towers,N
811,CONEZION @ IOI RESORT CITY ,Mr.JJchampian,"saw news: buy now , pay later ? any idea?",N
812,CONEZION @ IOI RESORT CITY ,BRE,Should be their deferred payment scheme ie 30% of can be spread into 3-4 instalments of 6 month interval?,N
813,CONEZION @ IOI RESORT CITY ,brensek,,N
814,CONEZION @ IOI RESORT CITY ,alvis5913,Expensive is it?,D
815,CONEZION @ IOI RESORT CITY ,Mr.JJchampian,i saw the bunting hang on puchong also,D
816,CONEZION @ IOI RESORT CITY ,3ton,Still not launching arr.. Any news on sqft price. package.,J
