,thread_name,username,post_content,posted_at
466,THE CLIO RESIDENCE @ IOI RESORT CITY ,Babizz,"If the 2nd phase of the mall can incorporate luxury brands CLIO price will UUU.. for now, must congratulate Clio owners la.. but lately i heard electricity price going up so malls also reduce their temperature.. I see malls with no aircond like Space U8 shah alam dying..","Nov 3 2014, 04:36 PM"
467,THE CLIO RESIDENCE @ IOI RESORT CITY ,ftan,I hope ioi city mall soft opening is better than what I've seen of DPulze today.,"Nov 3 2014, 10:37 PM"
468,THE CLIO RESIDENCE @ IOI RESORT CITY ,chicargo,"Our checks reveal that Phase 2 of the mall, which will be constructed at a later stage, will have a NLA of 900,000 sq ft. Phase 2 will be at a close proximity to Universiti Tenaga Nasional (Uniten) and the proposed Uniten MRT station could potentially be located there.http://www.nst.com.my/node/48299","Nov 4 2014, 08:16 AM"
469,THE CLIO RESIDENCE @ IOI RESORT CITY ,chicargo,"The Clio selling well. IOIPG’s second condo project in Putrajaya, after Puteri Palm in 2011, has achieved 70% take-up since its launch in August. The Clio has an estimated GDV of MYR180m, at an ASP of MYR650 psf. We expect the future GDV (currently at MYR3.1bn) of the remaining Putrajaya land to expand, given the boost from this latest infrastructure development.Source: RHB Research","Nov 4 2014, 12:18 PM"
470,THE CLIO RESIDENCE @ IOI RESORT CITY ,murrayballs,"i suppose if die die want golf course view then by all means good buy lerpoint about mall & golf course is no need for it to be smack next door, a quick 5-10 mins drive will sufficelike in damansara u dont see PJ people wishing to live in bandar utama to be closer to one utamaend result is, still end up driving to malls, even bandar utama peopledaily lepak mamak/kopitiam leh most people, malls on weekend mostlyeven then u wouldnt frequent the same malls every week = wont mind driving to go mallsreducing AC wont bring end result like Space u8 lahpersonally no A/C can work like sunway GizaSpace u8 apprearance just lacks class","Nov 4 2014, 10:35 PM"
471,THE CLIO RESIDENCE @ IOI RESORT CITY ,ibbrio,sunway giza not a mall reallymore like neighbourhood commercial with one portion air conditionedhaha golf course and mall all in one is just a bonusmalaysians want to choose the best with lowest price,"Nov 4 2014, 11:26 PM"
472,THE CLIO RESIDENCE @ IOI RESORT CITY ,ibbrio,dpulze opened?how is the experience?similar to any of the current mall in klang valley?like paradigm type?,"Nov 4 2014, 11:31 PM"
473,THE CLIO RESIDENCE @ IOI RESORT CITY ,ibbrio,depending on their strategy and ability to attract branded retailerseven so they may not be sufficient crowds in this class of shopping as most is centralised in KLplaces like 1 U had already incorporated the branded retailers but i am not sure their sales revenue can match that at pavilion or starhill...,"Nov 4 2014, 11:32 PM"
474,THE CLIO RESIDENCE @ IOI RESORT CITY ,ftan,"Not quite up to my expectations yet with the so called soft opening. When more shops open, I'll drop by again. I think it's more like Empire layout than Paradigm. And I've been to both malls soft opening. This one just isn't safe.","Nov 4 2014, 11:38 PM"
475,THE CLIO RESIDENCE @ IOI RESORT CITY ,ibbrio,empire subang?then it is quite small is it not?they should open when all tenants are ready..,"Nov 5 2014, 12:27 AM"
476,THE CLIO RESIDENCE @ IOI RESORT CITY ,ftan,"Yeah, I meant empire Subang.Didn't explore much coz workers still setting up the mall.","Nov 5 2014, 05:46 AM"
477,THE CLIO RESIDENCE @ IOI RESORT CITY ,lupjoeq,"Hi,may I know whats the selling price now?type C sold out?","Nov 5 2014, 09:51 AM"
478,THE CLIO RESIDENCE @ IOI RESORT CITY ,PeriPeri2014,fully sold?? this one look not bad......with IOI PTJ,"Nov 5 2014, 10:20 AM"
479,THE CLIO RESIDENCE @ IOI RESORT CITY ,ftan,I don't think it's fully sold. Should have those bigger units left. I will drop by sales office when I visit ioi city mall. Too lazy to go now.,"Nov 5 2014, 12:53 PM"
480,THE CLIO RESIDENCE @ IOI RESORT CITY ,PeriPeri2014,share with us when u go....,"Nov 10 2014, 09:56 PM"
481,THE CLIO RESIDENCE @ IOI RESORT CITY ,ftan,"Yeah, sure. Probably 3rd week of November only.I like the car parks allocated for my unit. One is next to lift but away from the entrance. The other one is just opposite. if I recall from the plan, there are pillars next to the car park. So no need to worry if neighboring cars accidentally scrape my cars.","Nov 11 2014, 08:14 AM"
482,THE CLIO RESIDENCE @ IOI RESORT CITY ,lupjoeq,do they still offer rebate or freebies?,"Nov 16 2014, 05:15 PM"
483,THE CLIO RESIDENCE @ IOI RESORT CITY ,ftan,"Freebies are the standard air cons, kitchen cabinet & stove, shower screen and digital lock set. As for rebate, not too sure on the latest deal.Are you interested to buy?","Nov 16 2014, 05:28 PM"
484,THE CLIO RESIDENCE @ IOI RESORT CITY ,Babizz,I think if 1U can hit half of pavilion also good enough.. Starhilll is dead!,"Nov 16 2014, 05:55 PM"
485,THE CLIO RESIDENCE @ IOI RESORT CITY ,PeriPeri2014,"But look at the saiz is biggest in whole Malaysia wor......Many Branded is inside, that day I go 6c6c......dman f***ing BIG","Nov 16 2014, 06:03 PM"
486,THE CLIO RESIDENCE @ IOI RESORT CITY ,Babizz,I hate 1u* and hope the other malls will take away their business... their retail mix and strategy is so haphazard.. i don't feel like shopping when i'm there..,"Nov 18 2014, 08:32 AM"
487,THE CLIO RESIDENCE @ IOI RESORT CITY ,ibbrio,usually better car park is given to higher floors and larger units because of higher pricing so yours probably not those below mid floors?haha but still have to worry about parking outside where we have nonsense who simply park close to our cars and open the door direct and hit our doorsi hate this kind of nonsense outside,"Nov 18 2014, 01:59 PM"
488,THE CLIO RESIDENCE @ IOI RESORT CITY ,ibbrio,"dead? haven't been there for some time but their business is not for the mass marketonce a while or special visit by the rich, celebrity, mariah carey haha, and tan sri dato anak and datin enough to give them life to continuethis is premium shopping whereas pavilion mix them both that is why you see the pavilion food court is always packed and hard to find tables","Nov 18 2014, 02:04 PM"
489,THE CLIO RESIDENCE @ IOI RESORT CITY ,ftan,"My unit is the smallest. The floor level is mid level but towards the high side. Not sure how they allocate the car park lots.Two car parks is sufficient for me, I think. Won't be parking outside if I can help it.","Nov 20 2014, 08:50 AM"
490,THE CLIO RESIDENCE @ IOI RESORT CITY ,PeriPeri2014,that's I dun kno. Just kno that BIG BIG BIG,"Nov 20 2014, 06:04 PM"
491,THE CLIO RESIDENCE @ IOI RESORT CITY ,sbsoo111,"one of the SA told me, next to the clio with 16arce (clio is 2 arce) is going to have mixture of commercial + many service residence... if you check from the google map, can feel that's would be a big big building... and i notice there a basement too... only clio is low density condo... do you all think this is good sense?my research is the price offer here is even high price then mont kiara condo...and in persint 14, that's a condo selling at 450psf. current price at clio is 650above...since this is the first building over that wing, the condo finish at sep2017, by that time, many other project still ongoing until 2020, meaning to say it wont have any rental income from this condo.how you all think? share share please","Nov 20 2014, 08:18 PM"
492,THE CLIO RESIDENCE @ IOI RESORT CITY ,ftan,"Yes, next to Clio is a commercial & service residences. To be launched next year and higher price psf (according to the SA).Low density is much better. Clio is service apartment but more of condo living. I hope they will convert the electricity and water to residential rates as it would be easier to justify.What do you mean by ""meaning to say it wont have any rental income from this condo""?The IOI City Mall would have been 3 years old and quite matured by then. I don't think it will lack any tenants due to the amenities nearby (mall, hotels, golf course, universitiy, hospital).","Nov 20 2014, 08:19 PM"
493,THE CLIO RESIDENCE @ IOI RESORT CITY ,sbsoo111,"thanks for helping on my question. i really hope the next service residence is going to be much expensive then clio.i means that's wont have any tenant for many year as tenant wont be interested in the place that have heavy construction. my pure eye prediction, that area need at least another 5-7 years until the overall project can be seen.aditional note1. on the bridge interchange the clio and mall, the road is 6 lanes road. wonder is it necessary have it so wide?2. infront of clio condo have around 0.8 arce land which is vacant. what you all think what it could be? MRT station?","Nov 20 2014, 08:20 PM"
494,THE CLIO RESIDENCE @ IOI RESORT CITY ,ftan,"Yeah, I think it would be more pricey psf and smaller size units. Even the clio price went up after the first launch. Btw, did you buy?My opinion is normal tenants won't care esp if they are out at work during construction time. High-end tenants would care. But it's hard to predict what will happen in 3 years time. Just go with the flow and make sure you have holding power.Wah, I like wide roads. The bridge only link from mall to clio? I wonder what's up unless it's to cater for the next service residences.I doubt it's mrt station. There's a station planned in uniten. Unless ioi manage to lobby for mrt station near to the mall. I expect there will be shuttle service to and from mrt station. Hopefully, clio is also part of the stops.","Nov 21 2014, 10:42 AM"
495,THE CLIO RESIDENCE @ IOI RESORT CITY ,sbsoo111,"I found the name of the building on the land next to clio.""ConnexionThe Connexion is an integrated project consisting of commercial developments and serviced apartments spreading well over 16 acres situated just next to the Clio Residences. The commercial component consists of retail outlets and offices; the retail shops range from 26’ x 70’ to 42’ x 80’ in size. The offices, on the other hand, are sized from 1,200 sq ft up to 4,220 sq ft.The residential component consists of some 1,326 serviced apartments housed in four towers, with build up ranging from 750 to 1,200 sq ft. Additionally, there will also be nine levels of parking, providing some 3,200 covered bays for tenants and guests.""","Nov 21 2014, 10:51 AM"
496,THE CLIO RESIDENCE @ IOI RESORT CITY ,sbsoo111,not yet.. im still considering and doing survey...the bridge is toward the golf house then the mall.,"Nov 21 2014, 11:03 AM"
497,THE CLIO RESIDENCE @ IOI RESORT CITY ,PeriPeri2014,u been their sales office b4??,"Nov 21 2014, 01:33 PM"
498,THE CLIO RESIDENCE @ IOI RESORT CITY ,sbsoo111,"ya... i went d, show unit also visited. i even drove to the bridge and 100meter away from clio land....from my point of view, the clio land is a piece of land that not useful, which jz good enough to build a single story condo.jz worry the clio view will block by all the taller building.","Nov 21 2014, 01:35 PM"
499,THE CLIO RESIDENCE @ IOI RESORT CITY ,chicargo,How's the sales chart?,"Dec 22 2014, 06:05 PM"
500,THE CLIO RESIDENCE @ IOI RESORT CITY ,sbsoo111,stilll the same like the previous lyt member posted here... and with additional units at floor 1 is reopen,"Dec 22 2014, 07:37 PM"
501,THE CLIO RESIDENCE @ IOI RESORT CITY ,chicargo,Which type/unit are you targeting? For own stay/investment?,"Dec 22 2014, 10:34 PM"
502,THE CLIO RESIDENCE @ IOI RESORT CITY ,ibbrio,"since psf may get higher for the next serviced apartment launch (motivated by greed), that is where smaller size unit comes in to match the lower entry point..will the road in front of clio suddenly becomes a track for the LRT or MRT(parallel)?","Dec 24 2014, 09:37 AM"
503,THE CLIO RESIDENCE @ IOI RESORT CITY ,ftan,"Hard to tell. The gov haven't release official details on stations, track, etc for the MRT2.","Dec 25 2014, 01:08 AM"
504,THE CLIO RESIDENCE @ IOI RESORT CITY ,sbsoo111,i still not decided.... it is for investment only... but wonder who want to rent it..:S,"Dec 25 2014, 01:28 AM"
505,THE CLIO RESIDENCE @ IOI RESORT CITY ,sosseres,"Any available unit left, and where I is the sales gallery","Dec 25 2014, 06:24 AM"
506,THE CLIO RESIDENCE @ IOI RESORT CITY ,ftan,"Yes, still available.Website: http://www.theclio.com.my/Sales Galleria @ IOI Resort CityLevel 2, Two IOI Square,IOI Resort,62502 Putrajaya, Malaysia.","Dec 25 2014, 12:19 PM"
507,THE CLIO RESIDENCE @ IOI RESORT CITY ,Kvsual,"Bro, I just visited the sales gallery 1410 sf. Kinda spacious especially the masterbedroom. But no SA there as ady 5pm. Actually I visited ard 445pm. This prove how hardworking they r.May I know what's the psf and the package now? Interested.","Dec 25 2014, 12:20 PM"
508,THE CLIO RESIDENCE @ IOI RESORT CITY ,ftan,"Hi, Kvsual. Am not a bro.The showunit is at Palm golf course club. The sales gallery I went was at ioi two square. Two different locations. I think best to go to ioi two square as the SA(s) are based there.Honestly, I'm not sure what the package is now. If you like, I can pm you my SA contact. He does reply to my numerous queries way before clio launched.","Dec 25 2014, 12:26 PM"
509,THE CLIO RESIDENCE @ IOI RESORT CITY ,Kvsual,Okay. U got an unit there? Which size?Kindly pm me your SA contact then. Thanks.,"Dec 25 2014, 12:27 PM"
510,THE CLIO RESIDENCE @ IOI RESORT CITY ,Kvsual,"Yes im pretty sure got market. Perhaps they allocated those branded stores in phase 2 ioicitymall.Don't forget there are many richies from Country Heights ,Jadehills, Gita Bayu, Blu constellation, Sg long, and future cyberjaya owners. Haha.","Dec 25 2014, 12:59 PM"
511,THE CLIO RESIDENCE @ IOI RESORT CITY ,ftan,"Good morning. So, how is it so far?I think the Connextion is also good. Smaller size, lower entry prices (I think) but higher psf. Not much details on it yet though.","Dec 25 2014, 01:53 PM"
512,THE CLIO RESIDENCE @ IOI RESORT CITY ,ibbrio,oso putrajaya menteri kaya kaya bring wife or 2nd wife to shop buy LV...,"Dec 25 2014, 05:44 PM"
513,THE CLIO RESIDENCE @ IOI RESORT CITY ,propertyMontKiara,boss...don't forget you have many wife of datuk datuk and tan sri tan sri who work in Putrajaya.,"Dec 25 2014, 11:41 PM"
514,THE CLIO RESIDENCE @ IOI RESORT CITY ,chicargo,Future projects: Connexion and Par 3 Residences,"Dec 25 2014, 11:47 PM"
515,THE CLIO RESIDENCE @ IOI RESORT CITY ,ftan,Where is the Par 3 residences?,"Dec 26 2014, 07:40 AM"
516,THE CLIO RESIDENCE @ IOI RESORT CITY ,ibbrio,ioi opened adyanybody went?20Nov as per banner,"Dec 26 2014, 08:13 AM"
517,THE CLIO RESIDENCE @ IOI RESORT CITY ,ibbrio,what are the two tallest buildings?look cooloffice tower?,"Dec 26 2014, 02:47 PM"
518,THE CLIO RESIDENCE @ IOI RESORT CITY ,ibbrio,why pic does not show clio building?,"Dec 26 2014, 02:58 PM"
519,THE CLIO RESIDENCE @ IOI RESORT CITY ,ftan,I went in the morning. You can check the ioi city mall thread. Other forumers also went.,"Jan 5 2015, 02:49 PM"
520,THE CLIO RESIDENCE @ IOI RESORT CITY ,creations,Any sa intro for the clio? Can pm me the contact ? Thanks.,"Jan 5 2015, 04:56 PM"
521,THE CLIO RESIDENCE @ IOI RESORT CITY ,Cabinda,what are the price like?,"Feb 1 2015, 02:41 PM"
522,THE CLIO RESIDENCE @ IOI RESORT CITY ,ibbrio,thanks mandidn't realise that too busyaiming for next serviced apartment in connex,"Feb 1 2015, 05:15 PM"
523,THE CLIO RESIDENCE @ IOI RESORT CITY ,ftan,Great. Keep us posted if you hear any news.,"Feb 2 2015, 10:07 PM"
524,THE CLIO RESIDENCE @ IOI RESORT CITY ,ftan,"Go to ioi city mall LG floor. Ioi properties setup a booth there. I saw clio small scale model there, posters, etc.","Feb 26 2015, 11:00 AM"
525,THE CLIO RESIDENCE @ IOI RESORT CITY ,peyter,So anyone feels more reassured about Clio since IOI City Mall launched?,"Mar 5 2015, 09:51 AM"
526,THE CLIO RESIDENCE @ IOI RESORT CITY ,chicargo,"Looking carefully Clio is only 500 metres away from IOI City Mall, not 1km as reported by some","Mar 5 2015, 03:17 PM"
527,THE CLIO RESIDENCE @ IOI RESORT CITY ,PeriPeri2014,wat diff 500m and 1KM ?? hampir sama,"Mar 5 2015, 05:21 PM"
528,THE CLIO RESIDENCE @ IOI RESORT CITY ,ftan,Just collected my copy of s&p. Took my own sweet time.,"Mar 5 2015, 05:42 PM"
529,THE CLIO RESIDENCE @ IOI RESORT CITY ,lauweizhoong,Just grabbed a low floor unit hopefully loan wil approve,"Mar 5 2015, 05:48 PM"
530,THE CLIO RESIDENCE @ IOI RESORT CITY ,dreamer2020,wat size? any small unit available?,"Mar 9 2015, 10:03 AM"
531,THE CLIO RESIDENCE @ IOI RESORT CITY ,ftan,Congrats.,"Aug 25 2015, 11:36 AM"
532,THE CLIO RESIDENCE @ IOI RESORT CITY ,lauweizhoong,"Get to know that they just released a 1410sqf units, low-floor one, quite okie leh.Regret I only get a 1012sqft with almost same price..","Aug 26 2015, 07:15 AM"
533,THE CLIO RESIDENCE @ IOI RESORT CITY ,lauweizhoong,Thank you! bro,"Aug 26 2015, 08:38 AM"
534,THE CLIO RESIDENCE @ IOI RESORT CITY ,dreamer2020,waoo how come almost same price?new release cheaper?,"Aug 26 2015, 12:53 PM"
535,THE CLIO RESIDENCE @ IOI RESORT CITY ,PeriPeri2014,can share wat price u buy?? which floor??,"Sep 9 2015, 07:50 AM"
536,THE CLIO RESIDENCE @ IOI RESORT CITY ,playmobile01,How much is the unit u took? Can share a bit their package now?,"Sep 9 2015, 08:00 AM"
537,THE CLIO RESIDENCE @ IOI RESORT CITY ,Majesticman,700psf,"Sep 9 2015, 08:43 AM"
538,THE CLIO RESIDENCE @ IOI RESORT CITY ,ftan,Great! Welcome.1012sq ft is good. It was my alternative choice. How's the parking level for low floor unit?,"Sep 9 2015, 10:34 PM"
539,THE CLIO RESIDENCE @ IOI RESORT CITY ,lauweizhoong,"Last 2 days went IOI city mall, the chart..","Sep 10 2015, 07:32 AM"
540,THE CLIO RESIDENCE @ IOI RESORT CITY ,lauweizhoong,The lower floor the higher parking,"Sep 28 2015, 11:32 AM"
541,THE CLIO RESIDENCE @ IOI RESORT CITY ,dreamer2020,thanks,"Sep 28 2015, 04:07 PM"
542,THE CLIO RESIDENCE @ IOI RESORT CITY ,Babizz,u bought earlier on ah? how come now cheaper.. dis ioi city reli worth 700 psf ah? 1k plus sqft units are not that easy to flip or rent out but puteri palmas resale value is gooding..,"Jan 4 2016, 04:12 PM"
543,THE CLIO RESIDENCE @ IOI RESORT CITY ,PeriPeri2014,700psft is a bit of high for me...zzzbut is IOI leh....IOI never got low price,"Jan 4 2016, 05:15 PM"
544,THE CLIO RESIDENCE @ IOI RESORT CITY ,ftan,"Ok.From the sales chart, looks like 4x more units available. So about 80% sold for this project. Progressing slow and steady.","Feb 18 2016, 08:09 AM"
545,THE CLIO RESIDENCE @ IOI RESORT CITY ,Deepster,"I wudnt touch IOI developments, poor quality. Read the skypod the thread, their final product differs from the brochure, doesnt look high end at all eventho the psf price was on the high end.","Feb 18 2016, 02:08 PM"
546,THE CLIO RESIDENCE @ IOI RESORT CITY ,peyter,Happy new year!,"Feb 18 2016, 04:05 PM"
547,THE CLIO RESIDENCE @ IOI RESORT CITY ,McFD2R,"Not so on my Lyden DSTH since I own a unit. The finish is decent and so far, defects has been minor. So, it isn't fair to lump all IOI developments to be of poor quality.","Feb 19 2016, 12:20 AM"
548,THE CLIO RESIDENCE @ IOI RESORT CITY ,Smiffy,"Apart from the possible poor build quality, buyers need to be aware that IOI have a very poor record in managing their properties once sold. They have a record of walking away from the managing and leaving it to the residents ( Puteri Palma). This obviously impacts security, maintenance and lack of control of greedy landlords who put up to 15 people into one apartment. Especially near the new Mall.I could continue, but just be aware of what you are buying into.","Feb 19 2016, 08:06 AM"
549,THE CLIO RESIDENCE @ IOI RESORT CITY ,Babizz,Is it easy to impose rules to limit number of people in each apartment? Puteri palma looks good although dated.. Rental demand there must be really great now right?,"Feb 19 2016, 11:20 AM"
550,THE CLIO RESIDENCE @ IOI RESORT CITY ,eco_supporter,rental is picking up now... depend on your tenant.. should be 2-4k,"Feb 21 2016, 07:51 PM"
551,THE CLIO RESIDENCE @ IOI RESORT CITY ,peyter,Happy chinese new year folks!,"Feb 22 2016, 11:53 AM"
552,THE CLIO RESIDENCE @ IOI RESORT CITY ,cybermaster98,How is the Mall doing now? Is it true that the number of shoppers have dropped compared to the opening week?,"Feb 22 2016, 01:02 PM"
553,THE CLIO RESIDENCE @ IOI RESORT CITY ,cybermaster98,Any update?,"Feb 23 2016, 05:40 PM"
554,THE CLIO RESIDENCE @ IOI RESORT CITY ,cybermaster98,Any idea why units 16-03 and 17-03 are not taken?,"Feb 23 2016, 06:22 PM"
555,THE CLIO RESIDENCE @ IOI RESORT CITY ,chicargo,bro you got the latest sales chart?,"Mar 1 2016, 11:58 AM"
556,THE CLIO RESIDENCE @ IOI RESORT CITY ,cybermaster98,Nope. Im asking based on the chart earlier,"Mar 1 2016, 10:48 PM"
557,THE CLIO RESIDENCE @ IOI RESORT CITY ,peyter,Mall on the weekend is packed. Weekdays it's quieter. Not quite Mid Valley yet,"Mar 2 2016, 02:28 PM"
558,THE CLIO RESIDENCE @ IOI RESORT CITY ,cybermaster98,What is the take up rate for CLIO Residence so far? How many units remaining?,"Mar 2 2016, 07:18 PM"
559,THE CLIO RESIDENCE @ IOI RESORT CITY ,lamode,90% already last check,"Mar 11 2016, 08:22 AM"
560,THE CLIO RESIDENCE @ IOI RESORT CITY ,ftan,Are you planning to buy one? Connextion also launching.Not bad. Any sales chart picture?,"Mar 18 2016, 05:09 PM"
561,THE CLIO RESIDENCE @ IOI RESORT CITY ,CressC,When is conezion launching?,"Mar 19 2016, 12:59 PM"
562,THE CLIO RESIDENCE @ IOI RESORT CITY ,ftan,"Sorry, but I don't know the exact date. I got email from IOI but no dates.","Mar 25 2016, 01:30 AM"
563,THE CLIO RESIDENCE @ IOI RESORT CITY ,ftan,Good Morning. Anyone received the rebate for Aug?,"Mar 27 2016, 08:56 PM"
564,THE CLIO RESIDENCE @ IOI RESORT CITY ,Babizz,Weekdays its more crowded than pyramid etc..FnB biznes here is great!!,"Mar 28 2016, 08:44 AM"
565,THE CLIO RESIDENCE @ IOI RESORT CITY ,BRE,U planning to invest here bro?,"Apr 6 2016, 12:35 PM"
566,THE CLIO RESIDENCE @ IOI RESORT CITY ,Babizz,no cos betul betul jungle The diamond hill heard appreciate a lot..,"Apr 7 2016, 12:53 PM"
567,THE CLIO RESIDENCE @ IOI RESORT CITY ,BRE,"Jungle good ma bro, fresh air with nice greenery!Sapu 1 unit here la, I think got good potential","May 17 2016, 03:22 PM"
568,THE CLIO RESIDENCE @ IOI RESORT CITY ,ftan,Sales chart picture. Took last week when visiting sales office.» Click to show Spoiler - click again to hide... «,"May 17 2016, 05:02 PM"
569,THE CLIO RESIDENCE @ IOI RESORT CITY ,Nidz,Just to check with other buyers. The progress claim is still at 10% right? The developer hasn't claimed anything further from the bank?,"May 17 2016, 05:09 PM"
570,THE CLIO RESIDENCE @ IOI RESORT CITY ,peyter,"Anyone keen on joining a FB community page for Clio? There's a private page on FB nowAs for progress information, you can always pop by the sales office and ask for a printout of your account statementSales currently at 85% stage, some units still available. The one next to the water tank is still unsold.","May 23 2016, 06:22 PM"
571,THE CLIO RESIDENCE @ IOI RESORT CITY ,peyter,"Cool, I have set up one. Figuring out a way to keep it private...so it's public to start off with.https://www.facebook.com/Clio-Residences-153654991670486/","Jul 24 2016, 02:29 PM"
572,THE CLIO RESIDENCE @ IOI RESORT CITY ,ftan,I noticed this thread is suddenly pinned.Anyone got their Feb rebate? They tell me it's still in processing stage.,"Aug 13 2016, 11:14 PM"
573,THE CLIO RESIDENCE @ IOI RESORT CITY ,Nidz,IOI advertisement is at the Property thread. So Clio and Connezion got pinned.,"Aug 15 2016, 03:25 PM"
574,THE CLIO RESIDENCE @ IOI RESORT CITY ,ftan,"Nidz, haven't seen you in this forum. How are you?Yeah, I noticed that too.","Aug 15 2016, 05:09 PM"
575,THE CLIO RESIDENCE @ IOI RESORT CITY ,Nidz,"Well, I'm around here somewhere. Patiently waiting for the condo to be completed.","Aug 15 2016, 05:09 PM"
576,THE CLIO RESIDENCE @ IOI RESORT CITY ,ftan,Great.Is the date of completion 3Q of 2017? I saw peyter's posted pictures on fb. Already on 10th floor.,"Aug 15 2016, 07:21 PM"
577,THE CLIO RESIDENCE @ IOI RESORT CITY ,Nidz,"Yes, it should be completed by 3Q 2017. By the looks of it, they are on track. I'd say the overall project progress is at 50%.","Aug 21 2016, 03:45 AM"
578,THE CLIO RESIDENCE @ IOI RESORT CITY ,ftan,Good to know.Are you still at 10% progress claim?,"Aug 22 2016, 11:59 AM"
579,THE CLIO RESIDENCE @ IOI RESORT CITY ,Yvonne YY,"Think so, is there rebate in February?","Aug 22 2016, 12:18 PM"
580,THE CLIO RESIDENCE @ IOI RESORT CITY ,Yvonne YY,"Think so, is there rebate in February?","Aug 22 2016, 12:30 PM"
581,THE CLIO RESIDENCE @ IOI RESORT CITY ,ftan,"Yes, there is. They are still processing. Not in yet.","Aug 25 2016, 05:48 PM"
582,THE CLIO RESIDENCE @ IOI RESORT CITY ,Nidz,At 20% now.,"Aug 28 2016, 02:22 PM"
583,THE CLIO RESIDENCE @ IOI RESORT CITY ,ftan,"Ok, thanks for the info.","Sep 19 2016, 01:08 PM"
584,THE CLIO RESIDENCE @ IOI RESORT CITY ,Yvonne YY,I thought there are only 3 rebates and the last one is when we get the vacant possession? So far I have received 2 rebates.,"Sep 30 2016, 11:12 AM"
585,THE CLIO RESIDENCE @ IOI RESORT CITY ,ftan,I think there are 5 rebates in total which is every 6 months. You can email them to find out the breakdown for yours.,"Sep 30 2016, 06:33 PM"
586,THE CLIO RESIDENCE @ IOI RESORT CITY ,Yvonne YY,Thanks ftan! blur dy. hopefully they not as blur as me,"Oct 5 2016, 11:25 PM"
587,THE CLIO RESIDENCE @ IOI RESORT CITY ,ftan,You're welcome. Keep us posted if you have any updates.,"Oct 6 2016, 09:54 PM"
588,THE CLIO RESIDENCE @ IOI RESORT CITY ,ftan,Still haven't got the rebate.,"Oct 8 2016, 01:29 AM"
589,THE CLIO RESIDENCE @ IOI RESORT CITY ,peyter,"Received mine today, coming soon!","Nov 8 2016, 06:55 PM"
590,THE CLIO RESIDENCE @ IOI RESORT CITY ,ftan,"Yup, got mine too. Thx for the heads up.","Dec 2 2016, 12:19 AM"
591,THE CLIO RESIDENCE @ IOI RESORT CITY ,JamesPond,can i know why this is being pinned?,"Dec 2 2016, 07:44 AM"
592,THE CLIO RESIDENCE @ IOI RESORT CITY ,propertybbb,IOI sponsored?,"Dec 2 2016, 08:46 AM"
593,THE CLIO RESIDENCE @ IOI RESORT CITY ,JamesPond,Can mod clarify?,"Dec 2 2016, 08:54 PM"
594,THE CLIO RESIDENCE @ IOI RESORT CITY ,SnowTing,How is this compare to IOI Conezion Project? =) would like to hear some feedback from u all. haha~,"Dec 2 2016, 10:40 PM"
595,THE CLIO RESIDENCE @ IOI RESORT CITY ,Nidz,"IIRC, few months ago IOI advertised on the Property Talk Page. As a result, both Clio and Conezion threads were pinned, and I guessed it was part of the advertising deal.But now the mod forgot to unpin the threads maybe?","Dec 3 2016, 08:50 AM"
596,THE CLIO RESIDENCE @ IOI RESORT CITY ,marcusho,Conexion Construction progress Aerial Video - 14th May 2016https://youtu.be/1NrCNLFL5fY,"Dec 3 2016, 08:50 AM"
597,THE CLIO RESIDENCE @ IOI RESORT CITY ,boo82,anyone still remember this Clio property comes with build-in kitchen cabinet? is it top or bottom or both?,"Dec 3 2016, 09:03 AM"
598,THE CLIO RESIDENCE @ IOI RESORT CITY ,mingfei2u,Is it located in Sg Buloh??? Bungalow project right??,"Dec 3 2016, 09:32 AM"
599,THE CLIO RESIDENCE @ IOI RESORT CITY ,boo82,Nope. This Clio is near to IOI City Mall developed by IOI Property.,"Dec 12 2016, 10:40 PM"
600,THE CLIO RESIDENCE @ IOI RESORT CITY ,Kicimiao66cc,Still got available unit? The site progress looking good 👍,"Dec 14 2016, 01:22 PM"
601,THE CLIO RESIDENCE @ IOI RESORT CITY ,ftan,"Pics today:» Click to show Spoiler - click again to hide... «Anyone wants to buy, can pm me for the referral fee rebate.","Dec 14 2016, 01:24 PM"
602,THE CLIO RESIDENCE @ IOI RESORT CITY ,TSaccetera,Location of The Clio as per today's newspaperhttp://www.thestar.com.my/business/busines...oi-resort-city/,"Dec 16 2016, 09:39 PM"
603,THE CLIO RESIDENCE @ IOI RESORT CITY ,plurbuddyskuppy,would like to know the price... please pm me.,"Dec 16 2016, 10:57 PM"
604,THE CLIO RESIDENCE @ IOI RESORT CITY ,ahkit123,"Look like Clio 2, 3, 4, 5... is coming","Dec 17 2016, 12:10 AM"
605,THE CLIO RESIDENCE @ IOI RESORT CITY ,ahkit123,"Look like Clio 2, 3, 4, 5... is coming","Dec 17 2016, 09:03 AM"
606,THE CLIO RESIDENCE @ IOI RESORT CITY ,ftan,"I thought so too but looking closely, it's Clio 2.Pm-ed.","Dec 18 2016, 09:18 PM"
607,THE CLIO RESIDENCE @ IOI RESORT CITY ,1+5,"Hi, can you pm me as well? and which floor.Thanks.","Dec 19 2016, 06:33 AM"
